ID,gForceX,gForceY,gForceZ,rotX,rotY,rotZ,rawWeight
3202,-0.84,-0.3,-0.24,8.04,4.43,-193.46,19540
3203,-0.84,-0.29,-0.22,7.8,5.64,-193.29,19540
3204,-0.83,-0.33,-0.33,8.44,2.39,-193.51,19540
3205,-0.85,-0.3,-0.2,8.27,2.83,-192.18,19540
3206,-0.89,-0.42,-0.28,8.27,2.27,-192.69,19540
3207,-0.79,-0.42,-0.23,8.17,1.24,-191.4,19540
3208,-0.77,-0.38,-0.21,7.93,3.21,-192.29,7605
3209,-0.83,-0.52,-0.28,8.09,1.73,-191.73,7605
3210,-0.73,-0.46,-0.19,8.65,2.17,-191.7,7605
3211,-0.76,-0.5,-0.28,8.38,3.06,-191.37,7605
3212,-0.74,-0.52,-0.23,8.07,2.08,-191.73,7605
3213,-0.74,-0.55,-0.21,7.93,3.28,-191.82,7605
3214,-0.82,-0.65,-0.34,8.73,0.1,-191.34,7605
3215,-0.67,-0.51,-0.13,8.62,0.66,-191.28,7605
3216,-0.7,-0.65,-0.26,8.22,1.64,-192.54,7605
3217,-0.67,-0.61,-0.21,8.45,2.0,-192.66,7605
3218,-0.64,-0.6,-0.2,7.95,2.0,-191.69,7605
3219,-0.65,-0.67,-0.28,8.0,2.96,-193.47,7605
3220,-0.63,-0.7,-0.23,8.82,1.31,-191.79,7605
3221,-0.61,-0.59,-0.26,8.4,2.7,-193.68,-4700
3222,-0.59,-0.76,-0.24,8.37,2.08,-191.87,-4700
3223,-0.56,-0.72,-0.21,8.46,2.61,-192.75,-4700
3224,-0.62,-0.81,-0.26,8.3,1.82,-191.16,-4700
3225,-0.49,-0.77,-0.21,8.69,1.79,-191.66,-4700
3226,-0.49,-0.8,-0.19,8.04,2.86,-192.29,-4700
3227,-0.49,-0.87,-0.23,8.35,1.89,-190.25,-4700
3228,-0.44,-0.69,-0.17,7.44,2.71,-191.16,-4700
3229,-0.44,-0.81,-0.21,7.32,3.82,-193.72,-4700
3230,-0.38,-0.94,-0.19,7.69,2.52,-191.89,-4700
3231,-0.39,-0.9,-0.19,7.44,3.32,-192.42,-4700
3232,-0.36,-0.92,-0.18,7.14,3.27,-192.64,-4700
3233,-0.3,-0.91,-0.23,8.22,2.06,-191.73,-16620
3234,-0.27,-0.95,-0.15,8.35,4.05,-192.74,-16620
3235,-0.34,-1.05,-0.22,9.49,3.59,-192.4,-16620
3236,-0.28,-0.7,-0.19,7.85,3.65,-188.64,-16620
3237,-0.24,-0.8,-0.17,7.82,3.64,-195.95,-16620
3238,-0.18,-1.13,-0.19,8.31,2.64,-190.27,-16620
3239,-0.22,-0.83,-0.14,8.31,2.82,-194.1,-16620
3240,-0.13,-1.03,-0.15,7.81,2.46,-193.16,-16620
3241,-0.14,-1.0,-0.16,8.12,3.41,-191.69,-16620
3242,-0.1,-0.95,-0.14,8.1,3.52,-193.18,-16620
3243,-0.08,-1.03,-0.17,8.63,2.45,-191.61,-16620
3244,-0.07,-0.93,-0.16,8.11,1.98,-192.76,-16620
3245,-0.05,-1.08,-0.16,8.76,1.39,-192.18,-27123
3246,-0.02,-0.96,-0.17,8.21,0.94,-191.51,-27123
3247,0.03,-0.99,-0.14,8.34,0.18,-192.63,-27123
3248,0.08,-1.02,-0.13,8.43,0.45,-193.45,-27123
3249,0.08,-1.0,-0.12,8.31,1.79,-193.48,-27123
3250,0.12,-1.01,-0.12,7.95,2.78,-192.27,-27123
3251,0.12,-0.98,-0.12,7.95,2.05,-193.63,-27123
3252,0.18,-1.02,-0.08,8.02,3.09,-193.69,-27123
3253,0.19,-1.07,-0.15,8.18,3.05,-191.3,-27123
3254,0.19,-0.95,-0.11,8.4,3.08,-192.45,-27123
3255,0.24,-0.98,-0.11,8.38,2.44,-193.03,-27123
3256,0.26,-0.96,-0.14,8.52,1.73,-192.98,-27123
3257,0.29,-1.02,-0.07,8.6,2.28,-193.85,-27123
3258,0.34,-1.02,-0.09,8.27,2.7,-192.47,-34499
3259,0.34,-0.91,-0.06,8.56,3.57,-193.53,-34499
3260,0.34,-0.94,-0.13,7.94,2.61,-194.11,-34499
3261,0.39,-0.96,-0.06,8.08,3.82,-193.16,-34499
3262,0.41,-0.92,-0.1,7.86,3.2,-193.93,-34499
3263,0.44,-0.92,-0.09,8.24,1.9,-194.94,-34499
3264,0.49,-0.95,-0.08,8.37,2.69,-193.92,-34499
3265,0.46,-0.9,-0.06,8.31,1.83,-195.1,-34499
3266,0.56,-0.91,-0.07,8.44,3.36,-194.18,-34499
3267,0.52,-0.96,-0.06,8.5,3.56,-195.13,-34499
3268,0.59,-0.87,-0.08,8.55,3.64,-193.98,-34499
3269,0.53,-0.78,-0.08,8.09,3.18,-195.08,-34499
3270,0.64,-0.85,-0.02,8.43,3.27,-196.55,-37860
3271,0.64,-0.8,-0.12,8.27,2.18,-195.6,-37860
3272,0.68,-0.85,0.02,8.11,3.48,-196.31,-37860
3273,0.68,-0.84,-0.06,8.82,4.22,-194.62,-37860
3274,0.66,-0.74,-0.06,8.3,3.07,-195.73,-37860
3275,0.79,-0.77,-0.02,8.73,3.53,-196.39,-37860
3276,0.74,-0.76,-0.1,8.29,1.73,-195.26,-37860
3277,0.82,-0.73,0.02,8.9,2.24,-197.39,-37860
3278,0.77,-0.76,-0.05,8.98,2.85,-195.68,-37860
3279,0.77,-0.64,-0.08,8.56,0.89,-196.15,-37860
3280,0.83,-0.66,-0.03,8.26,-0.19,-198.74,-37860
3281,0.89,-0.69,0.06,8.15,3.53,-197.27,-37860
3282,0.79,-0.54,-0.04,8.49,2.15,-197.23,-37860
3283,0.91,-0.58,0.04,8.42,3.43,-197.44,-36960
3284,0.88,-0.58,-0.05,8.21,2.54,-197.36,-36960
3285,0.9,-0.55,0.02,8.33,2.62,-197.67,-36960
3286,0.95,-0.55,-0.06,8.66,1.37,-197.47,-36960
3287,0.95,-0.55,0.08,8.55,4.21,-197.39,-36960
3288,0.96,-0.45,-0.04,7.97,3.59,-197.6,-36960
3289,0.97,-0.48,0.02,8.3,3.56,-197.23,-36960
3290,0.99,-0.43,-0.06,8.6,2.52,-197.63,-36960
3291,1.02,-0.41,0.04,8.85,3.59,-198.32,-36960
3292,1.02,-0.39,-0.0,8.77,2.76,-198.24,-36960
3293,1.0,-0.4,-0.0,8.55,3.98,-197.8,-36960
3294,0.98,-0.37,0.01,8.67,3.74,-197.95,-36960
3295,1.04,-0.27,0.0,8.37,2.96,-198.15,-32453
3296,0.98,-0.31,0.03,8.28,2.82,-199.07,-32453
3297,1.07,-0.27,0.01,8.63,3.69,-197.93,-32453
3298,1.01,-0.2,0.0,8.39,2.74,-198.01,-32453
3299,1.05,-0.22,0.01,8.86,4.21,-197.98,-32453
3300,1.11,-0.15,0.03,8.74,3.79,-197.89,-32453
3301,1.03,-0.15,-0.01,8.42,3.74,-198.21,-32453
3302,1.03,-0.15,0.0,8.21,2.85,-198.46,-32453
3303,1.05,-0.11,-0.01,8.39,2.6,-198.18,-32453
3304,1.16,-0.09,0.08,8.55,3.4,-197.95,-32453
3305,1.07,-0.07,-0.04,8.6,3.17,-197.48,-32453
3306,1.05,-0.02,0.06,8.5,3.89,-198.52,-32453
3307,1.03,0.03,-0.01,8.89,2.64,-198.66,-24008
3308,1.06,0.06,0.04,8.5,3.31,-198.15,-24008
3309,1.06,0.11,0.0,8.67,1.64,-199.37,-24008
3310,1.0,0.04,0.03,8.18,2.07,-198.5,-24008
3311,1.07,0.15,0.04,8.37,0.82,-198.26,-24008
3312,1.07,0.15,0.03,8.34,2.56,-198.66,-24008
3313,1.06,0.21,0.04,8.2,2.66,-198.3,-24008
3314,1.1,0.2,0.06,8.08,2.53,-198.33,-24008
3315,1.05,0.19,0.01,8.24,4.91,-198.05,-24008
3316,1.0,0.26,0.04,8.04,1.87,-197.82,-24008
3317,1.05,0.25,0.03,7.98,3.51,-198.5,-24008
3318,1.01,0.29,0.02,9.09,1.6,-197.37,-24008
3319,1.02,0.36,0.02,8.33,3.17,-199.37,-24008
3320,0.98,0.35,-0.03,8.37,1.24,-198.43,-12063
3321,1.04,0.38,0.05,8.4,2.58,-197.68,-12063
3322,1.02,0.43,0.01,8.6,3.39,-198.01,-12063
3323,0.93,0.44,-0.01,7.89,1.91,-197.23,-12063
3324,1.0,0.44,0.02,8.4,3.21,-196.81,-12063
3325,0.93,0.54,0.01,8.18,3.33,-197.35,-12063
3326,0.94,0.52,0.01,8.47,3.01,-196.91,-12063
3327,0.9,0.57,0.01,8.33,3.34,-196.88,-12063
3328,0.89,0.57,-0.0,8.23,2.99,-196.34,-12063
3329,0.89,0.59,0.04,8.24,3.48,-195.18,-12063
3330,0.9,0.65,-0.01,8.45,3.6,-196.42,-12063
3331,0.85,0.66,-0.0,8.35,3.52,-195.49,-12063
3332,0.81,0.63,-0.0,8.47,3.31,-195.53,976
3333,0.83,0.67,0.01,8.53,3.13,-195.55,976
3334,0.79,0.71,-0.02,8.51,3.81,-196.11,976
3335,0.77,0.7,-0.04,8.25,2.78,-196.29,976
3336,0.78,0.75,0.04,8.5,3.03,-196.24,976
3337,0.7,0.72,-0.07,8.46,2.84,-196.92,976
3338,0.76,0.8,0.03,8.69,2.56,-195.09,976
3339,0.68,0.84,-0.04,8.27,3.09,-196.94,976
3340,0.65,0.76,-0.04,8.53,1.14,-195.85,976
3341,0.67,0.86,0.01,8.31,1.58,-195.45,976
3342,0.61,0.84,-0.08,7.73,2.07,-196.74,976
3343,0.61,0.77,0.07,8.6,2.34,-194.76,976
3344,0.58,0.89,-0.02,8.15,2.68,-194.98,976
3345,0.52,0.86,-0.08,8.14,1.87,-195.11,12864
3346,0.54,0.92,-0.02,8.18,1.87,-194.8,12864
3347,0.55,0.89,-0.01,8.46,3.12,-194.85,12864
3348,0.5,0.92,-0.08,8.47,2.4,-194.99,12864
3349,0.45,0.92,-0.0,8.31,2.19,-194.13,12864
3350,0.44,0.96,-0.09,8.67,3.53,-195.05,12864
3351,0.39,0.86,0.0,8.97,2.72,-193.21,12864
3352,0.38,1.0,-0.06,8.7,2.72,-194.17,12864
3353,0.35,0.95,-0.09,8.34,2.4,-193.69,12864
3354,0.36,0.98,-0.04,8.34,2.24,-193.95,12864
3355,0.3,1.03,-0.08,8.05,2.26,-194.86,12864
3356,0.28,0.91,-0.07,8.14,2.56,-193.56,12864
3357,0.27,0.97,-0.05,8.4,3.23,-193.18,23980
3358,0.18,1.03,-0.12,8.21,2.2,-195.08,23980
3359,0.17,0.96,-0.06,8.02,2.86,-193.12,23980
3360,0.19,1.01,-0.05,8.33,2.94,-193.5,23980
3361,0.18,0.97,-0.11,7.63,3.19,-193.55,23980
3362,0.1,0.98,-0.08,8.53,3.0,-193.74,23980
3363,0.03,0.94,-0.1,8.93,4.15,-193.67,23980
3364,0.02,1.07,-0.09,8.55,3.79,-194.55,23980
3365,0.03,0.95,-0.14,8.6,2.86,-194.5,23980
3366,0.01,0.97,-0.09,8.66,3.24,-192.88,23980
3367,0.01,1.01,-0.09,8.63,2.95,-194.56,23980
3368,-0.06,0.99,-0.14,8.4,2.71,-192.69,23980
3369,-0.08,1.02,-0.13,8.07,2.32,-193.09,32627
3370,-0.09,0.91,-0.07,9.11,3.63,-195.6,32627
3371,-0.17,1.05,-0.16,8.73,3.14,-193.13,32627
3372,-0.16,0.99,-0.15,8.22,2.44,-194.26,32627
3373,-0.18,0.93,-0.14,8.16,2.11,-193.55,32627
3374,-0.18,0.96,-0.14,7.89,2.12,-194.07,32627
3375,-0.26,0.94,-0.15,8.15,1.79,-194.07,32627
3376,-0.22,0.9,-0.1,8.17,2.82,-194.02,32627
3377,-0.29,0.93,-0.19,8.23,2.56,-193.31,32627
3378,-0.31,0.93,-0.13,8.18,2.24,-194.24,32627
3379,-0.33,0.82,-0.1,8.53,3.59,-194.21,32627
3380,-0.39,0.92,-0.19,8.94,3.0,-194.63,32627
3381,-0.36,0.89,-0.17,8.93,2.13,-195.72,32627
3382,-0.42,0.84,-0.17,8.29,2.31,-193.92,36815
3383,-0.44,0.85,-0.21,8.41,2.25,-194.38,36815
3384,-0.44,0.85,-0.15,8.5,2.53,-195.66,36815
3385,-0.47,0.8,-0.17,8.78,2.3,-194.66,36815
3386,-0.5,0.83,-0.16,8.33,3.06,-194.88,36815
3387,-0.51,0.81,-0.16,8.76,3.25,-195.62,36815
3388,-0.56,0.78,-0.2,8.81,2.71,-195.01,36815
3389,-0.54,0.76,-0.18,8.57,2.38,-195.65,36815
3390,-0.6,0.76,-0.19,8.4,2.4,-195.89,36815
3391,-0.59,0.75,-0.21,8.3,2.08,-195.98,36815
3392,-0.64,0.71,-0.19,8.32,2.59,-195.58,36815
3393,-0.63,0.68,-0.22,8.18,2.72,-195.21,36815
3394,-0.66,0.68,-0.2,7.84,3.27,-196.49,37021
3395,-0.66,0.64,-0.17,8.25,3.3,-196.13,37021
3396,-0.75,0.62,-0.23,8.39,2.17,-196.04,37021
3397,-0.71,0.59,-0.19,8.23,2.73,-195.96,37021
3398,-0.74,0.6,-0.21,8.42,2.57,-196.03,37021
3399,-0.71,0.52,-0.28,8.32,1.89,-195.98,37021
3400,-0.73,0.51,-0.18,8.37,3.09,-195.81,37021
3401,-0.82,0.49,-0.25,8.54,2.83,-195.95,37021
3402,-0.71,0.47,-0.21,8.52,2.63,-196.37,37021
3403,-0.83,0.48,-0.23,8.39,2.35,-195.94,37021
3404,-0.81,0.42,-0.23,8.45,2.77,-196.05,37021
3405,-0.8,0.41,-0.23,8.53,1.78,-196.89,37021
3406,-0.87,0.37,-0.23,8.48,2.88,-196.27,37021
3407,-0.85,0.33,-0.23,8.36,1.63,-196.6,33142
3408,-0.83,0.3,-0.23,8.31,2.3,-196.17,33142
3409,-0.83,0.3,-0.23,8.81,2.49,-196.44,33142
3410,-0.89,0.27,-0.26,8.73,2.68,-196.41,33142
3411,-0.88,0.25,-0.23,8.34,2.59,-196.55,33142
3412,-0.91,0.22,-0.24,8.21,3.05,-196.75,33142
3413,-0.9,0.2,-0.25,8.88,1.86,-197.17,33142
3414,-0.93,0.18,-0.2,8.44,3.68,-196.93,33142
3415,-0.87,0.13,-0.28,8.21,1.4,-196.79,33142
3416,-0.86,0.12,-0.22,8.44,3.47,-196.31,33142
3417,-0.9,0.11,-0.25,8.59,1.95,-197.3,33142
3418,-0.88,0.03,-0.25,8.36,1.59,-196.01,33142
3419,-0.91,0.05,-0.21,8.21,3.6,-196.19,25083
3420,-0.92,-0.01,-0.28,8.33,2.4,-196.4,25083
3421,-0.9,-0.02,-0.23,8.18,2.63,-195.87,25083
3422,-0.86,-0.08,-0.2,8.64,4.44,-196.27,25083
3423,-0.91,-0.02,-0.28,8.82,2.62,-196.61,25083
3424,-0.9,-0.07,-0.24,8.23,2.5,-197.1,25083
3425,-0.87,-0.11,-0.24,8.63,2.56,-197.28,25083
3426,-0.88,-0.16,-0.23,8.31,3.99,-196.89,25083
3427,-0.89,-0.21,-0.23,8.08,3.88,-196.57,25083
3428,-0.88,-0.19,-0.25,7.85,4.77,-196.87,25083
3429,-0.86,-0.23,-0.27,7.89,2.73,-196.27,25083
3430,-0.84,-0.26,-0.27,7.83,1.85,-197.22,25083
3431,-0.84,-0.29,-0.26,8.57,3.08,-197.17,13575
3432,-0.86,-0.34,-0.26,8.47,1.56,-195.72,13575
3433,-0.79,-0.33,-0.2,8.71,3.38,-196.77,13575
3434,-0.81,-0.43,-0.25,8.72,2.66,-196.21,13575
3435,-0.84,-0.39,-0.27,8.68,2.75,-195.94,13575
3436,-0.78,-0.4,-0.23,8.47,2.43,-196.34,13575
3437,-0.82,-0.44,-0.27,7.79,2.76,-195.99,13575
3438,-0.76,-0.47,-0.21,8.31,3.08,-195.04,13575
3439,-0.87,-0.53,-0.28,8.34,1.98,-195.8,13575
3440,-0.73,-0.53,-0.23,8.41,1.37,-194.65,13575
3441,-0.72,-0.53,-0.22,8.73,1.8,-196.41,13575
3442,-0.76,-0.6,-0.24,8.5,1.21,-195.41,13575
3443,-0.71,-0.56,-0.24,8.29,1.31,-195.44,13575
3444,-0.66,-0.61,-0.19,8.09,3.21,-196.49,1005
3445,-0.66,-0.61,-0.26,8.42,2.21,-196.53,1005
3446,-0.62,-0.62,-0.18,8.42,3.34,-197.69,1005
3447,-0.66,-0.71,-0.24,8.83,2.88,-196.86,1005
3448,-0.62,-0.67,-0.17,9.05,3.29,-196.41,1005
3449,-0.62,-0.7,-0.29,8.63,2.02,-196.99,1005
3450,-0.6,-0.72,-0.21,8.47,2.47,-197.34,1005
3451,-0.57,-0.75,-0.18,8.71,2.9,-196.57,1005
3452,-0.56,-0.81,-0.27,8.37,2.37,-195.82,1005
3453,-0.49,-0.7,-0.19,8.51,2.62,-197.79,1005
3454,-0.47,-0.85,-0.22,8.15,2.23,-197.27,1005
3455,-0.45,-0.79,-0.2,8.92,2.56,-196.87,1005
3456,-0.44,-0.87,-0.2,8.69,2.11,-198.3,-11462
3457,-0.39,-0.86,-0.2,8.34,2.7,-196.73,-11462
3458,-0.37,-0.8,-0.17,8.2,3.27,-197.63,-11462
3459,-0.35,-0.81,-0.15,8.29,4.51,-200.29,-11462
3460,-0.67,-1.17,-0.24,7.63,4.62,-201.89,-11462
3461,-0.25,-0.97,-0.19,7.48,2.81,-194.88,-11462
3462,-0.32,-0.77,-0.16,8.23,3.36,-200.98,-11462
3463,-0.3,-1.09,-0.18,8.75,3.34,-197.3,-11462
3464,-0.26,-0.91,-0.17,8.44,2.92,-197.28,-11462
3465,-0.19,-0.93,-0.15,8.63,3.33,-199.94,-11462
3466,-0.19,-1.06,-0.2,8.79,3.09,-197.56,-11462
3467,-0.16,-0.92,-0.11,8.64,3.15,-198.17,-11462
3468,-0.17,-0.95,-0.21,8.72,1.1,-198.6,-22761
3469,-0.13,-0.98,-0.14,8.47,1.94,-199.17,-22761
3470,-0.17,-1.0,-0.14,8.6,2.27,-198.06,-22761
3471,-0.04,-0.94,-0.17,8.53,1.21,-197.56,-22761
3472,-0.08,-0.87,-0.17,8.23,0.76,-199.99,-22761
3473,0.03,-1.07,-0.09,8.27,1.66,-198.99,-22761
3474,0.04,-0.97,-0.14,8.11,2.42,-199.34,-22761
3475,0.05,-1.01,-0.11,8.39,2.61,-201.16,-22761
3476,0.06,-1.08,-0.16,8.37,2.78,-198.41,-22761
3477,0.15,-0.97,-0.11,8.94,2.11,-200.0,-22761
3478,0.18,-1.02,-0.09,8.47,3.42,-199.79,-22761
3479,0.15,-0.96,-0.14,8.16,2.53,-200.02,-22761
3480,0.18,-1.02,-0.13,8.57,2.6,-199.85,-22761
3481,0.24,-0.98,-0.11,9.29,2.4,-200.08,-32259
3482,0.25,-0.97,-0.11,8.85,2.72,-200.34,-32259
3483,0.31,-0.97,-0.11,8.56,2.81,-201.31,-32259
3484,0.29,-0.98,-0.07,8.35,4.05,-200.73,-32259
3485,0.35,-0.9,-0.1,8.07,2.54,-202.56,-32259
3486,0.35,-1.04,-0.07,7.87,3.93,-201.43,-32259
3487,0.39,-0.93,-0.1,8.37,2.59,-201.59,-32259
3488,0.41,-0.95,-0.04,8.18,3.74,-201.31,-32259
3489,0.43,-0.95,-0.11,8.47,2.86,-201.92,-32259
3490,0.46,-0.95,-0.08,9.13,2.95,-202.22,-32259
3491,0.48,-0.93,-0.1,8.58,3.47,-201.47,-32259
3492,0.54,-0.95,-0.05,8.54,4.18,-202.22,-32259
3493,0.5,-0.81,-0.09,9.08,3.59,-201.42,-37217
3494,0.59,-0.89,-0.06,8.56,2.92,-203.52,-37217
3495,0.57,-0.88,-0.05,8.96,2.95,-203.53,-37217
3496,0.61,-0.84,-0.07,8.78,2.85,-202.39,-37217
3497,0.63,-0.84,-0.07,8.12,2.04,-204.07,-37217
3498,0.69,-0.88,0.0,8.89,4.33,-202.92,-37217
3499,0.58,-0.78,-0.15,8.4,1.79,-202.29,-37217
3500,0.8,-0.77,0.06,8.53,2.1,-205.48,-37217
3501,0.69,-0.83,-0.06,8.58,3.14,-202.95,-37217
3502,0.71,-0.62,-0.05,8.66,0.14,-205.56,-37217
3503,0.84,-0.8,-0.01,8.05,2.66,-205.65,-37217
3504,0.8,-0.69,-0.01,8.62,2.69,-204.1,-37217
3505,0.81,-0.61,-0.01,8.49,2.45,-204.89,-37217
3506,0.86,-0.73,-0.01,8.44,2.96,-203.73,-37630
3507,0.88,-0.62,-0.03,8.73,2.43,-204.67,-37630
3508,0.92,-0.67,-0.0,8.82,2.37,-203.37,-37630
3509,0.97,-0.67,0.03,9.18,3.69,-202.8,-37630
3510,0.83,-0.49,-0.04,8.85,2.89,-204.03,-37630
3511,0.93,-0.59,0.01,8.27,2.53,-204.04,-37630
3512,0.88,-0.59,-0.03,8.5,2.49,-203.06,-37630
3513,1.01,-0.48,-0.01,9.0,3.05,-203.54,-37630
3514,0.93,-0.48,0.03,8.72,3.33,-205.25,-37630
3515,1.0,-0.48,0.01,8.8,4.37,-203.4,-37630
3516,0.95,-0.38,-0.05,9.02,2.26,-204.21,-37630
3517,1.04,-0.45,0.08,8.93,5.19,-204.11,-37630
3518,1.0,-0.37,-0.05,8.28,1.92,-204.05,-33982
3519,1.02,-0.39,0.1,8.79,6.09,-203.78,-33982
3520,0.94,-0.32,-0.14,8.79,0.18,-204.0,-33982
3521,1.09,-0.27,0.11,8.69,3.79,-205.24,-33982
3522,1.12,-0.3,0.0,8.89,2.56,-203.79,-33982
3523,1.05,-0.26,0.03,8.67,4.43,-203.42,-33982
3524,1.02,-0.25,-0.01,8.47,2.32,-204.04,-33982
3525,1.06,-0.23,-0.0,8.89,1.96,-203.98,-33982
3526,1.1,-0.13,0.09,8.63,4.52,-203.85,-33982
3527,1.04,-0.07,-0.01,8.64,1.98,-203.7,-33982
3528,1.06,-0.07,0.01,8.24,3.48,-204.3,-33982
3529,1.08,-0.07,0.05,8.37,3.18,-203.44,-33982
3530,1.11,-0.06,-0.02,8.49,2.6,-202.55,-26368
3531,1.05,0.02,0.0,9.08,1.62,-203.2,-26368
3532,1.08,-0.01,0.05,8.66,1.51,-203.34,-26368
3533,1.11,0.04,0.01,8.69,3.12,-202.55,-26368
3534,1.08,0.05,0.02,8.72,0.71,-202.35,-26368
3535,1.07,0.13,0.12,8.48,5.45,-203.13,-26368
3536,1.04,0.08,-0.08,8.95,-0.24,-201.6,-26368
3537,1.16,0.21,0.18,8.37,4.53,-201.53,-26368
3538,1.11,0.14,-0.09,8.66,3.24,-201.19,-26368
3539,1.0,0.2,0.04,8.76,2.07,-200.23,-26368
3540,1.08,0.27,-0.0,8.79,2.59,-201.88,-26368
3541,1.0,0.25,0.04,8.89,1.08,-201.47,-26368
3542,1.04,0.34,0.0,8.6,1.84,-201.95,-26368
3543,1.07,0.34,0.03,8.83,2.12,-201.79,-14739
3544,1.02,0.35,0.02,8.15,2.36,-200.6,-14739
3545,1.0,0.33,0.07,8.18,3.53,-200.92,-14739
3546,0.99,0.34,-0.05,8.93,0.78,-199.59,-14739
3547,1.0,0.47,0.1,8.22,4.25,-201.42,-14739
3548,0.97,0.4,0.04,8.3,2.96,-199.69,-14739
3549,1.0,0.49,-0.03,8.46,4.7,-200.53,-14739
3550,0.91,0.47,0.05,8.5,2.89,-198.74,-14739
3551,0.93,0.54,-0.02,8.43,5.5,-200.37,-14739
3552,0.93,0.53,0.01,8.47,3.76,-198.5,-14739
3553,0.91,0.56,-0.02,8.35,4.84,-199.94,-14739
3554,0.87,0.48,0.0,8.48,2.58,-198.09,-14739
3555,0.85,0.63,0.02,8.3,4.5,-199.42,-1268
3556,0.83,0.57,0.01,8.51,3.23,-199.28,-1268
3557,0.84,0.64,0.04,8.21,3.18,-198.74,-1268
3558,0.81,0.64,-0.07,8.78,2.92,-198.89,-1268
3559,0.82,0.75,0.08,8.66,3.39,-198.11,-1268
3560,0.76,0.75,-0.09,8.05,3.56,-199.9,-1268
3561,0.72,0.7,0.01,8.58,2.34,-198.84,-1268
3562,0.76,0.81,-0.04,8.85,0.85,-199.3,-1268
3563,0.72,0.81,-0.07,8.14,0.62,-199.08,-1268
3564,0.74,0.85,0.04,8.79,0.95,-199.59,-1268
3565,0.67,0.87,-0.02,8.66,3.34,-198.93,-1268
3566,0.69,0.8,-0.03,8.53,2.47,-198.37,-1268
3567,0.6,0.89,-0.01,8.66,2.59,-198.37,-1268
3568,0.6,0.87,-0.04,8.55,3.02,-199.65,11049
3569,0.58,0.86,-0.08,8.33,1.79,-197.45,11049
3570,0.55,0.86,0.1,8.93,3.66,-198.47,11049
3571,0.52,0.92,-0.11,9.11,3.55,-199.27,11049
3572,0.45,0.85,0.0,9.18,2.1,-197.81,11049
3573,0.43,0.91,-0.06,8.95,2.92,-198.21,11049
3574,0.42,0.92,-0.07,8.79,1.63,-198.25,11049
3575,0.41,0.99,-0.09,8.18,1.99,-198.02,11049
3576,0.4,0.98,-0.02,8.43,2.89,-200.53,11049
3577,0.31,0.89,-0.09,9.02,1.46,-197.12,11049
3578,0.4,1.04,-0.03,8.4,3.34,-198.84,11049
3579,0.29,0.93,-0.07,8.73,2.76,-198.53,11049
3580,0.29,0.98,-0.07,8.27,3.36,-196.76,22138
3581,0.26,0.97,-0.06,8.08,4.29,-198.2,22138
3582,0.22,0.94,-0.03,8.4,3.5,-198.23,22138
3583,0.18,1.01,-0.09,8.53,4.7,-198.22,22138
3584,0.17,0.93,-0.03,9.2,4.56,-198.53,22138
3585,0.14,1.01,-0.14,8.71,3.3,-197.34,22138
3586,0.12,1.03,-0.09,8.47,3.18,-199.3,22138
3587,0.06,0.96,-0.04,8.92,2.81,-199.54,22138
3588,0.04,1.01,-0.13,9.02,2.54,-198.52,22138
3589,0.06,1.06,-0.11,8.19,2.22,-198.75,22138
3590,-0.04,0.94,-0.06,8.47,2.98,-199.18,22138
3591,0.0,0.95,-0.1,8.4,2.66,-197.42,22138
3592,-0.11,1.07,-0.14,9.05,3.56,-199.6,31568
3593,-0.09,0.97,-0.13,8.31,2.18,-199.48,31568
3594,-0.12,1.04,-0.14,8.63,1.01,-199.5,31568
3595,-0.12,0.93,-0.16,8.73,0.92,-200.24,31568
3596,-0.15,0.98,-0.08,9.2,2.02,-199.94,31568
3597,-0.17,1.01,-0.16,8.5,2.47,-199.5,31568
3598,-0.17,0.95,-0.16,8.27,1.53,-201.15,31568
3599,-0.2,0.8,-0.07,9.32,4.69,-198.53,31568
3600,-0.31,0.96,-0.1,9.23,3.56,-199.31,31568
3601,-0.29,0.94,-0.22,8.68,2.85,-200.6,31568
3602,-0.33,0.92,-0.12,9.01,2.6,-200.38,31568
3603,-0.33,0.9,-0.15,8.38,2.7,-200.76,31568
3604,-0.38,0.88,-0.2,8.68,1.95,-200.98,31568
3605,-0.32,0.79,-0.09,9.03,3.91,-200.67,36557
3606,-0.48,0.91,-0.23,8.39,1.82,-200.91,36557
3607,-0.4,0.82,-0.13,8.45,2.98,-201.04,36557
3608,-0.46,0.83,-0.17,8.68,2.56,-200.69,36557
3609,-0.47,0.77,-0.15,8.99,4.26,-200.02,36557
3610,-0.54,0.83,-0.21,8.85,2.56,-201.08,36557
3611,-0.48,0.78,-0.19,8.67,3.22,-201.36,36557
3612,-0.54,0.75,-0.18,8.97,3.53,-199.9,36557
3613,-0.58,0.75,-0.15,8.78,4.04,-201.15,36557
3614,-0.55,0.74,-0.2,8.76,3.31,-200.66,36557
3615,-0.64,0.66,-0.19,8.71,3.51,-200.8,36557
3616,-0.66,0.7,-0.21,8.74,3.39,-201.33,36557
3617,-0.62,0.67,-0.22,8.69,1.37,-200.97,37047
3618,-0.69,0.63,-0.21,8.4,2.59,-201.19,37047
3619,-0.64,0.57,-0.22,8.48,2.5,-200.48,37047
3620,-0.76,0.62,-0.21,8.22,2.95,-200.31,37047
